census region,air conditioning type,housing types,technology,vintage,value
66,63,28,42,2000,381215.307045
66,63,28,42,2001,11757.4380519
66,63,28,42,2002,4780.87787839
66,63,28,42,2003,0.0
66,63,28,42,2004,0.0
66,63,28,42,2005,408195.149364
66,63,28,42,2006,12589.5500339
66,63,28,42,2007,5119.23609465
66,63,28,42,2008,0.0
66,63,28,42,2009,0.0
66,63,28,42,2010,406073.679431
66,63,28,42,2011,12524.119683
66,63,28,42,2012,5092.63042462
66,63,28,42,2013,0.0
66,63,28,42,2014,0.0
66,63,28,42,2015,402849.432964
66,63,28,42,2016,12424.6775111
66,63,28,44,2000,5052.19467001
66,63,28,44,2001,0.0
66,63,28,44,2002,0.0
66,63,28,44,2003,394442.432896
66,63,28,44,2004,12165.3889131
66,63,28,44,2005,4946.76123147
66,63,28,44,2006,0.0
66,63,28,44,2007,0.0
66,63,28,44,2008,390243.915196
66,63,28,44,2009,12035.8982792
66,63,28,44,2010,4894.10699639
66,63,28,44,2011,0.0
66,63,28,44,2012,0.0
66,63,28,44,2013,393043.182577
66,63,28,44,2014,12122.2332511
66,63,28,44,2015,4929.21302505
66,63,28,44,2016,0.0
66,63,28,45,2000,0.0
66,63,28,45,2001,398850.893772
66,63,28,45,2002,12301.354612
66,63,28,45,2003,5002.04839515
66,63,28,45,2004,0.0
66,63,28,45,2005,0.0
66,63,28,45,2006,400187.218761
66,63,28,45,2007,12342.5695317
66,63,28,45,2008,5018.80744564
66,63,28,45,2009,0.0
66,63,28,45,2010,0.0
66,63,28,45,2011,404785.24339
66,63,28,45,2012,12484.3817537
66,63,28,45,2013,5076.47195655
66,63,28,45,2014,0.0
66,63,28,45,2015,0.0
66,63,28,45,2016,402185.755525
66,63,28,72,2000,12404.2083793
66,63,28,72,2001,5043.87139251
66,63,28,72,2002,0.0
66,63,28,72,2003,0.0
66,63,28,72,2004,397083.149427
66,63,28,72,2005,12246.8338616
66,63,28,72,2006,4979.87885034
66,63,28,72,2007,0.0
66,63,28,72,2008,0.0
66,63,28,72,2009,395798.150921
66,63,28,72,2010,12207.2019526
66,63,28,72,2011,4963.76349291
66,63,28,72,2012,0.0
66,63,28,72,2013,0.0
66,63,28,72,2014,395362.272322
66,63,28,72,2015,12193.75859
66,63,28,72,2016,4958.29707455
66,63,28,73,2000,0.0
66,63,28,73,2001,0.0
66,63,28,73,2002,396285.664944
66,63,28,73,2003,12222.2378544
66,63,28,73,2004,4969.87747879
66,63,28,73,2005,0.0
66,63,28,73,2006,0.0
66,63,28,73,2007,401320.085821
66,63,28,73,2008,12377.5094044
66,63,28,73,2009,5033.01489998
66,63,28,73,2010,0.0
66,63,28,73,2011,0.0
66,63,28,73,2012,403063.23667
66,63,28,73,2013,12431.2716425
66,63,28,73,2014,5054.87601409
66,63,28,73,2015,0.0
66,63,28,73,2016,0.0
66,63,29,42,2000,79038.6544062
66,63,29,42,2001,5048.20791546
66,63,29,42,2002,0.0
66,63,29,42,2003,869.782982176
66,63,29,42,2004,0.0
66,63,29,42,2005,84636.1731449
66,63,29,42,2006,5405.72207884
66,63,29,42,2007,0.0
66,63,29,42,2008,931.38102655
66,63,29,42,2009,0.0
66,63,29,42,2010,84196.0130993
66,63,29,42,2011,5377.60900628
66,63,29,42,2012,0.0
66,63,29,42,2013,926.537273579
66,63,29,42,2014,0.0
66,63,29,42,2015,83526.9570819
66,63,29,42,2016,5334.87632176
66,63,29,44,2000,0.0
66,63,29,44,2001,919.174628776
66,63,29,44,2002,0.0
66,63,29,44,2003,81782.4326828
66,63,29,44,2004,5223.45334846
66,63,29,44,2005,0.0
66,63,29,44,2006,899.97696346
66,63,29,44,2007,0.0
66,63,29,44,2008,80910.7671462
66,63,29,44,2009,5167.77997073
66,63,29,44,2010,0.0
66,63,29,44,2011,890.384696795
66,63,29,44,2012,0.0
66,63,29,44,2013,81490.6253317
66,63,29,44,2014,5204.8155795
66,63,29,44,2015,0.0
66,63,29,44,2016,896.765761676
66,63,29,45,2000,0.0
66,63,29,45,2001,82694.347876
66,63,29,45,2002,5281.69747636
66,63,29,45,2003,0.0
66,63,29,45,2004,910.012158545
66,63,29,45,2005,0.0
66,63,29,45,2006,82970.1350637
66,63,29,45,2007,5299.31203565
66,63,29,45,2008,0.0
66,63,29,45,2009,913.047066014
66,63,29,45,2010,0.0
66,63,29,45,2011,83922.4496689
66,63,29,45,2012,5360.13647862
66,63,29,45,2013,0.0
66,63,29,45,2014,923.526837507
66,63,29,45,2015,0.0
66,63,29,45,2016,83381.4374307
66,63,29,72,2000,5325.58196497
66,63,29,72,2001,0.0
66,63,29,72,2002,917.573253891
66,63,29,72,2003,0.0
66,63,29,72,2004,82321.2155134
66,63,29,72,2005,5257.86546959
66,63,29,72,2006,0.0
66,63,29,72,2007,905.906013501
66,63,29,72,2008,0.0
66,63,29,72,2009,82053.3667121
66,63,29,72,2010,5240.75793596
66,63,29,72,2011,0.0
66,63,29,72,2012,902.958464217
66,63,29,72,2013,0.0
66,63,29,72,2014,81962.2624048
66,63,29,72,2015,5234.93909341
66,63,29,72,2016,0.0
66,63,29,73,2000,901.955904436
66,63,29,73,2001,0.0
66,63,29,73,2002,82153.9490661
66,63,29,73,2003,5247.18214243
66,63,29,73,2004,0.0
66,63,29,73,2005,904.065325416
66,63,29,73,2006,0.0
66,63,29,73,2007,83199.4205299
66,63,29,73,2008,5313.95652465
66,63,29,73,2009,0.0
66,63,29,73,2010,915.570244047
66,63,29,73,2011,0.0
66,63,29,73,2012,83562.8106767
66,63,29,73,2013,5337.16629497
66,63,29,73,2014,0.0
66,63,29,73,2015,919.569180617
66,63,29,73,2016,0.0
66,63,30,42,2000,20840.0208784
66,63,30,42,2001,0.0
66,63,30,42,2002,0.0
66,63,30,42,2003,143.55495282
66,63,30,42,2004,0.0
66,63,30,42,2005,22315.5879261
66,63,30,42,2006,0.0
66,63,30,42,2007,0.0
66,63,30,42,2008,153.719288026
66,63,30,42,2009,0.0
66,63,30,42,2010,22199.5572167
66,63,30,42,2011,0.0
66,63,30,42,2012,0.0
66,63,30,42,2013,152.920019009
66,63,30,42,2014,0.0
66,63,30,42,2015,22023.188386
66,63,30,42,2016,0.0
66,63,30,44,2000,0.0
66,63,30,44,2001,151.705115275
66,63,30,44,2002,0.0
66,63,30,44,2003,21563.3180976
66,63,30,44,2004,0.0
66,63,30,44,2005,0.0
66,63,30,44,2006,148.537332578
66,63,30,44,2007,0.0
66,63,30,44,2008,21333.5503844
66,63,30,44,2009,0.0
66,63,30,44,2010,0.0
66,63,30,44,2011,146.954594565
66,63,30,44,2012,0.0
66,63,30,44,2013,21486.4323129
66,63,30,44,2014,0.0
66,63,30,44,2015,0.0
66,63,30,44,2016,148.007710499
66,63,30,45,2000,0.0
66,63,30,45,2001,21803.7889036
66,63,30,45,2002,0.0
66,63,30,45,2003,0.0
66,63,30,45,2004,150.193798059
66,63,30,45,2005,0.0
66,63,30,45,2006,21876.5533929
66,63,30,45,2007,0.0
66,63,30,45,2008,0.0
66,63,30,45,2009,150.695030898
66,63,30,45,2010,0.0
66,63,30,45,2011,22127.6826542
66,63,30,45,2012,0.0
66,63,30,45,2013,0.0
66,63,30,45,2014,152.424916365
66,63,30,45,2015,0.0
66,63,30,45,2016,21985.1792973
66,63,30,72,2000,0.0
66,63,30,72,2001,0.0
66,63,30,72,2002,151.44329246
66,63,30,72,2003,0.0
66,63,30,72,2004,21705.8262786
66,63,30,72,2005,0.0
66,63,30,72,2006,0.0
66,63,30,72,2007,149.518989714
66,63,30,72,2008,0.0
66,63,30,72,2009,21635.3598626
66,63,30,72,2010,0.0
66,63,30,72,2011,0.0
66,63,30,72,2012,149.033586984
66,63,30,72,2013,0.0
66,63,30,72,2014,21611.4756383
66,63,30,72,2015,0.0
66,63,30,72,2016,0.0
66,63,30,73,2000,148.869062259
66,63,30,73,2001,0.0
66,63,30,73,2002,21662.1057984
66,63,30,73,2003,0.0
66,63,30,73,2004,0.0
66,63,30,73,2005,149.217824397
66,63,30,73,2006,0.0
66,63,30,73,2007,21937.7479267
66,63,30,73,2008,0.0
66,63,30,73,2009,0.0
66,63,30,73,2010,151.116564948
66,63,30,73,2011,0.0
66,63,30,73,2012,22033.5162325
66,63,30,73,2013,0.0
66,63,30,73,2014,0.0
66,63,30,73,2015,151.776257887
66,63,30,73,2016,0.0
66,64,28,42,2000,0.0
66,64,28,42,2001,0.0
66,64,28,42,2002,0.0
66,64,28,42,2003,0.0
66,64,28,42,2004,625441.338084
66,64,28,42,2005,0.0
66,64,28,42,2006,0.0
66,64,28,42,2007,0.0
66,64,28,42,2008,0.0
66,64,28,42,2009,681916.747122
66,64,28,42,2010,0.0
66,64,28,42,2011,0.0
66,64,28,42,2012,0.0
66,64,28,42,2013,0.0
66,64,28,42,2014,677475.610854
66,64,28,42,2015,0.0
66,64,28,42,2016,0.0
66,64,28,44,2000,0.0
66,64,28,44,2001,0.0
66,64,28,44,2002,670720.261555
66,64,28,44,2003,0.0
66,64,28,44,2004,0.0
66,64,28,44,2005,0.0
66,64,28,44,2006,0.0
66,64,28,44,2007,653091.340247
66,64,28,44,2008,0.0
66,64,28,44,2009,0.0
66,64,28,44,2010,0.0
66,64,28,44,2011,0.0
66,64,28,44,2012,644209.070251
66,64,28,44,2013,0.0
66,64,28,44,2014,0.0
66,64,28,44,2015,0.0
66,64,28,44,2016,0.0
66,64,28,45,2000,649853.624619
66,64,28,45,2001,0.0
66,64,28,45,2002,0.0
66,64,28,45,2003,0.0
66,64,28,45,2004,0.0
66,64,28,45,2005,661597.097136
66,64,28,45,2006,0.0
66,64,28,45,2007,0.0
66,64,28,45,2008,0.0
66,64,28,45,2009,0.0
66,64,28,45,2010,663690.512399
66,64,28,45,2011,0.0
66,64,28,45,2012,0.0
66,64,28,45,2013,0.0
66,64,28,45,2014,0.0
66,64,28,45,2015,672221.320502
66,64,28,45,2016,0.0
66,64,28,72,2000,0.0
66,64,28,72,2001,0.0
66,64,28,72,2002,0.0
66,64,28,72,2003,665200.850115
66,64,28,72,2004,0.0
66,64,28,72,2005,0.0
66,64,28,72,2006,0.0
66,64,28,72,2007,0.0
66,64,28,72,2008,652388.039797
66,64,28,72,2009,0.0
66,64,28,72,2010,0.0
66,64,28,72,2011,0.0
66,64,28,72,2012,0.0
66,64,28,72,2013,647008.918908
66,64,28,72,2014,0.0
66,64,28,72,2015,0.0
66,64,28,72,2016,0.0
66,64,28,73,2000,0.0
66,64,28,73,2001,642957.386441
66,64,28,73,2002,0.0
66,64,28,73,2003,0.0
66,64,28,73,2004,0.0
66,64,28,73,2005,0.0
66,64,28,73,2006,641580.515387
66,64,28,73,2007,0.0
66,64,28,73,2008,0.0
66,64,28,73,2009,0.0
66,64,28,73,2010,0.0
66,64,28,73,2011,649144.693588
66,64,28,73,2012,0.0
66,64,28,73,2013,0.0
66,64,28,73,2014,0.0
66,64,28,73,2015,0.0
66,64,28,73,2016,650914.271209
66,64,29,42,2000,0.0
66,64,29,42,2001,0.0
66,64,29,42,2002,0.0
66,64,29,42,2003,0.0
66,64,29,42,2004,430776.594903
66,64,29,42,2005,0.0
66,64,29,42,2006,0.0
66,64,29,42,2007,0.0
66,64,29,42,2008,0.0
66,64,29,42,2009,469674.382625
66,64,29,42,2010,0.0
66,64,29,42,2011,0.0
66,64,29,42,2012,0.0
66,64,29,42,2013,0.0
66,64,29,42,2014,466615.522517
66,64,29,42,2015,0.0
66,64,29,42,2016,0.0
66,64,29,44,2000,0.0
66,64,29,44,2001,0.0
66,64,29,44,2002,461962.733852
66,64,29,44,2003,0.0
66,64,29,44,2004,0.0
66,64,29,44,2005,0.0
66,64,29,44,2006,0.0
66,64,29,44,2007,449820.705127
66,64,29,44,2008,0.0
66,64,29,44,2009,0.0
66,64,29,44,2010,0.0
66,64,29,44,2011,0.0
66,64,29,44,2012,443702.98666
66,64,29,44,2013,0.0
66,64,29,44,2014,0.0
66,64,29,44,2015,0.0
66,64,29,44,2016,0.0
66,64,29,45,2000,447590.708437
66,64,29,45,2001,0.0
66,64,29,45,2002,0.0
66,64,29,45,2003,0.0
66,64,29,45,2004,0.0
66,64,29,45,2005,455679.097859
66,64,29,45,2006,0.0
66,64,29,45,2007,0.0
66,64,29,45,2008,0.0
66,64,29,45,2009,0.0
66,64,29,45,2010,457120.950586
66,64,29,45,2011,0.0
66,64,29,45,2012,0.0
66,64,29,45,2013,0.0
66,64,29,45,2014,0.0
66,64,29,45,2015,462996.597497
66,64,29,45,2016,0.0
66,64,29,72,2000,0.0
66,64,29,72,2001,0.0
66,64,29,72,2002,0.0
66,64,29,72,2003,458161.205041
66,64,29,72,2004,0.0
66,64,29,72,2005,0.0
66,64,29,72,2006,0.0
66,64,29,72,2007,0.0
66,64,29,72,2008,449336.302586
66,64,29,72,2009,0.0
66,64,29,72,2010,0.0
66,64,29,72,2011,0.0
66,64,29,72,2012,0.0
66,64,29,72,2013,445631.399762
66,64,29,72,2014,0.0
66,64,29,72,2015,0.0
66,64,29,72,2016,0.0
66,64,29,73,2000,0.0
66,64,29,73,2001,442840.881684
66,64,29,73,2002,0.0
66,64,29,73,2003,0.0
66,64,29,73,2004,0.0
66,64,29,73,2005,0.0
66,64,29,73,2006,441892.553219
66,64,29,73,2007,0.0
66,64,29,73,2008,0.0
66,64,29,73,2009,0.0
66,64,29,73,2010,0.0
66,64,29,73,2011,447102.427799
66,64,29,73,2012,0.0
66,64,29,73,2013,0.0
66,64,29,73,2014,0.0
66,64,29,73,2015,0.0
66,64,29,73,2016,448321.235345
66,64,30,42,2000,0.0
66,64,30,42,2001,0.0
66,64,30,42,2002,0.0
66,64,30,42,2003,0.0
66,64,30,42,2004,10979.4394942
66,64,30,42,2005,0.0
66,64,30,42,2006,0.0
66,64,30,42,2007,0.0
66,64,30,42,2008,0.0
66,64,30,42,2009,11970.8487578
66,64,30,42,2010,0.0
66,64,30,42,2011,0.0
66,64,30,42,2012,0.0
66,64,30,42,2013,0.0
66,64,30,42,2014,11892.8859115
66,64,30,42,2015,0.0
66,64,30,42,2016,0.0
66,64,30,44,2000,0.0
66,64,30,44,2001,0.0
66,64,30,44,2002,11774.2977332
66,64,30,44,2003,0.0
66,64,30,44,2004,0.0
66,64,30,44,2005,0.0
66,64,30,44,2006,0.0
66,64,30,44,2007,11464.8271833
66,64,30,44,2008,0.0
66,64,30,44,2009,0.0
66,64,30,44,2010,0.0
66,64,30,44,2011,0.0
66,64,30,44,2012,11308.9015352
66,64,30,44,2013,0.0
66,64,30,44,2014,0.0
66,64,30,44,2015,0.0
66,64,30,44,2016,0.0
66,64,30,45,2000,11407.9900338
66,64,30,45,2001,0.0
66,64,30,45,2002,0.0
66,64,30,45,2003,0.0
66,64,30,45,2004,0.0
66,64,30,45,2005,11614.1432541
66,64,30,45,2006,0.0
66,64,30,45,2007,0.0
66,64,30,45,2008,0.0
66,64,30,45,2009,0.0
66,64,30,45,2010,11650.8925459
66,64,30,45,2011,0.0
66,64,30,45,2012,0.0
66,64,30,45,2013,0.0
66,64,30,45,2014,0.0
66,64,30,45,2015,11800.6483834
66,64,30,45,2016,0.0
66,64,30,72,2000,0.0
66,64,30,72,2001,0.0
66,64,30,72,2002,0.0
66,64,30,72,2003,11677.4060821
66,64,30,72,2004,0.0
66,64,30,72,2005,0.0
66,64,30,72,2006,0.0
66,64,30,72,2007,0.0
66,64,30,72,2008,11452.4809499
66,64,30,72,2009,0.0
66,64,30,72,2010,0.0
66,64,30,72,2011,0.0
66,64,30,72,2012,0.0
66,64,30,72,2013,11358.0520583
66,64,30,72,2014,0.0
66,64,30,72,2015,0.0
66,64,30,72,2016,0.0
66,64,30,73,2000,0.0
66,64,30,73,2001,11286.9285925
66,64,30,73,2002,0.0
66,64,30,73,2003,0.0
66,64,30,73,2004,0.0
66,64,30,73,2005,0.0
66,64,30,73,2006,11262.7580245
66,64,30,73,2007,0.0
66,64,30,73,2008,0.0
66,64,30,73,2009,0.0
66,64,30,73,2010,0.0
66,64,30,73,2011,11395.5449572
66,64,30,73,2012,0.0
66,64,30,73,2013,0.0
66,64,30,73,2014,0.0
66,64,30,73,2015,0.0
66,64,30,73,2016,11426.609374
67,63,28,42,2000,929889.039782
67,63,28,42,2001,20593.1649839
67,63,28,42,2002,10363.7973806
67,63,28,42,2003,10684.6006747
67,63,28,42,2004,0.0
67,63,28,42,2005,996251.762999
67,63,28,42,2006,22062.8225984
67,63,28,42,2007,11103.4230646
67,63,28,42,2008,11447.1208969
67,63,28,42,2009,0.0
67,63,28,42,2010,986824.274247
67,63,28,42,2011,21854.0430312
67,63,28,42,2012,10998.3518367
67,63,28,42,2013,11338.7972708
67,63,28,42,2014,0.0
67,63,28,42,2015,987060.941161
67,63,28,42,2016,21859.2842166
67,63,28,44,2000,11000.9895363
67,63,28,44,2001,11341.5166184
67,63,28,44,2002,0.0
67,63,28,44,2003,980795.241055
67,63,28,44,2004,21720.5250846
67,63,28,44,2005,10931.1570686
67,63,28,44,2006,11269.5225409
67,63,28,44,2007,0.0
67,63,28,44,2008,977111.98722
67,63,28,44,2009,21638.9563698
67,63,28,44,2010,10890.1064756
67,63,28,44,2011,11227.2012587
67,63,28,44,2012,0.0
67,63,28,44,2013,985326.652825
67,63,28,44,2014,21820.8769612
67,63,28,44,2015,10981.6605495
67,63,28,44,2016,11321.5893179
67,63,28,45,2000,0.0
67,63,28,45,2001,987079.250939
67,63,28,45,2002,21859.6897018
67,63,28,45,2003,11001.1936024
67,63,28,45,2004,11341.7270012
67,63,28,45,2005,0.0
67,63,28,45,2006,979091.911538
67,63,28,45,2007,21682.8034379
67,63,28,45,2008,10912.173124
67,63,28,45,2009,11249.950963
67,63,28,45,2010,0.0
67,63,28,45,2011,982614.745957
67,63,28,45,2012,21760.8195316
67,63,28,45,2013,10951.4358108
67,63,28,45,2014,11290.4289958
67,63,28,45,2015,0.0
67,63,28,45,2016,977856.571353
67,63,28,72,2000,21655.4458037
67,63,28,72,2001,10898.4050131
67,63,28,72,2002,11235.756671
67,63,28,72,2003,0.0
67,63,28,72,2004,969188.118949
67,63,28,72,2005,21463.4757268
67,63,28,72,2006,10801.7933955
67,63,28,72,2007,11136.1545159
67,63,28,72,2008,0.0
67,63,28,72,2009,970280.802717
67,63,28,72,2010,21487.6741162
67,63,28,72,2011,10813.9715724
67,63,28,72,2012,11148.7096587
67,63,28,72,2013,0.0
67,63,28,72,2014,973540.498975
67,63,28,72,2015,21559.8627967
67,63,28,72,2016,10850.3015323
67,63,28,73,2000,11186.1641843
67,63,28,73,2001,0.0
67,63,28,73,2002,978800.747572
67,63,28,73,2003,21676.3553701
67,63,28,73,2004,10908.928044
67,63,28,73,2005,11246.6054341
67,63,28,73,2006,0.0
67,63,28,73,2007,992369.302333
67,63,28,73,2008,21976.8422829
67,63,28,73,2009,11060.1522721
67,63,28,73,2010,11402.5106907
67,63,28,73,2011,0.0
67,63,28,73,2012,997615.947571
67,63,28,73,2013,22093.0335986
67,63,28,73,2014,11118.6271716
67,63,28,73,2015,11462.7956353
67,63,28,73,2016,0.0
67,63,29,42,2000,146811.23036
67,63,29,42,2001,1880.16026795
67,63,29,42,2002,0.0
67,63,29,42,2003,21620.0780632
67,63,29,42,2004,0.0
67,63,29,42,2005,157367.621985
67,63,29,42,2006,2015.3522969
67,63,29,42,2007,0.0
67,63,29,42,2008,23174.6594834
67,63,29,42,2009,0.0
67,63,29,42,2010,155867.897325
67,63,29,42,2011,1996.1458458
67,63,29,42,2012,0.0
67,63,29,42,2013,22953.8033259
67,63,29,42,2014,0.0
67,63,29,42,2015,155905.023081
67,63,29,42,2016,1996.62130241
67,63,29,44,2000,0.0
67,63,29,44,2001,22959.2706306
67,63,29,44,2002,0.0
67,63,29,44,2003,154906.727104
67,63,29,44,2004,1983.83647371
67,63,29,44,2005,0.0
67,63,29,44,2006,22812.2571025
67,63,29,44,2007,0.0
67,63,29,44,2008,154317.240645
67,63,29,44,2009,1976.28712605
67,63,29,44,2010,0.0
67,63,29,44,2011,22725.4466914
67,63,29,44,2012,0.0
67,63,29,44,2013,155617.302698
67,63,29,44,2014,1992.93656773
67,63,29,44,2015,0.0
67,63,29,44,2016,22916.8996408
67,63,29,45,2000,0.0
67,63,29,45,2001,155885.21838
67,63,29,45,2002,1996.36767051
67,63,29,45,2003,0.0
67,63,29,45,2004,22956.3541018
67,63,29,45,2005,0.0
67,63,29,45,2006,154598.52029
67,63,29,45,2007,1979.88937644
67,63,29,45,2008,0.0
67,63,29,45,2009,22766.8691892
67,63,29,45,2010,0.0
67,63,29,45,2011,155136.801854
67,63,29,45,2012,1986.78296087
67,63,29,45,2013,0.0
67,63,29,45,2014,22846.1389387
67,63,29,45,2015,0.0
67,63,29,45,2016,154351.912248
67,63,29,72,2000,1976.73115318
67,63,29,72,2001,0.0
67,63,29,72,2002,22730.5525866
67,63,29,72,2003,0.0
67,63,29,72,2004,152940.306967
67,63,29,72,2005,1958.65321625
67,63,29,72,2006,0.0
67,63,29,72,2007,22522.6732827
67,63,29,72,2008,0.0
67,63,29,72,2009,153079.404544
67,63,29,72,2010,1960.43459045
67,63,29,72,2011,0.0
67,63,29,72,2012,22543.1574137
67,63,29,72,2013,0.0
67,63,29,72,2014,153565.473833
67,63,29,72,2015,1966.65951045
67,63,29,72,2016,0.0
67,63,29,73,2000,22614.73815
67,63,29,73,2001,0.0
67,63,29,73,2002,154377.456017
67,63,29,73,2003,1977.05828333
67,63,29,73,2004,0.0
67,63,29,73,2005,22734.3142762
67,63,29,73,2006,0.0
67,63,29,73,2007,156524.172769
67,63,29,73,2008,2004.55053672
67,63,29,73,2009,0.0
67,63,29,73,2010,23050.4493815
67,63,29,73,2011,0.0
67,63,29,73,2012,157363.971424
67,63,29,73,2013,2015.30554544
67,63,29,73,2014,0.0
67,63,29,73,2015,23174.1218854
67,63,29,73,2016,0.0
67,63,30,42,2000,37329.3095469
67,63,30,42,2001,237.228117805
67,63,30,42,2002,0.0
67,63,30,42,2003,0.0
67,63,30,42,2004,0.0
67,63,30,42,2005,39991.47348
67,63,30,42,2006,254.146194962
67,63,30,42,2007,0.0
67,63,30,42,2008,0.0
67,63,30,42,2009,0.0
67,63,30,42,2010,39613.2824154
67,63,30,42,2011,251.742787143
67,63,30,42,2012,0.0
67,63,30,42,2013,0.0
67,63,30,42,2014,0.0
67,63,30,42,2015,39622.7446376
67,63,30,42,2016,251.802919656
67,63,30,44,2000,0.0
67,63,30,44,2001,0.0
67,63,30,44,2002,0.0
67,63,30,44,2003,39371.3200142
67,63,30,44,2004,250.205113779
67,63,30,44,2005,0.0
67,63,30,44,2006,0.0
67,63,30,44,2007,0.0
67,63,30,44,2008,39223.4532598
67,63,30,44,2009,249.265419146
67,63,30,44,2010,0.0
67,63,30,44,2011,0.0
67,63,30,44,2012,0.0
67,63,30,44,2013,39552.8643724
67,63,30,44,2014,251.358829905
67,63,30,44,2015,0.0
67,63,30,44,2016,0.0
67,63,30,45,2000,0.0
67,63,30,45,2001,39623.0833847
67,63,30,45,2002,251.805072396
67,63,30,45,2003,0.0
67,63,30,45,2004,0.0
67,63,30,45,2005,0.0
67,63,30,45,2006,39302.678218
67,63,30,45,2007,249.76889451
67,63,30,45,2008,0.0
67,63,30,45,2009,0.0
67,63,30,45,2010,0.0
67,63,30,45,2011,39444.1741659
67,63,30,45,2012,250.668102607
67,63,30,45,2013,0.0
67,63,30,45,2014,0.0
67,63,30,45,2015,0.0
67,63,30,45,2016,39253.7099839
67,63,30,72,2000,249.457700915
67,63,30,72,2001,0.0
67,63,30,72,2002,0.0
67,63,30,72,2003,0.0
67,63,30,72,2004,38906.6648419
67,63,30,72,2005,247.252225732
67,63,30,72,2006,0.0
67,63,30,72,2007,0.0
67,63,30,72,2008,0.0
67,63,30,72,2009,38951.4734525
67,63,30,72,2010,247.536984879
67,63,30,72,2011,0.0
67,63,30,72,2012,0.0
67,63,30,72,2013,0.0
67,63,30,72,2014,39083.4311195
67,63,30,72,2015,248.37557711
67,63,30,72,2016,0.0
67,63,30,73,2000,0.0
67,63,30,73,2001,0.0
67,63,30,73,2002,39295.7182925
67,63,30,73,2003,249.724664117
67,63,30,73,2004,0.0
67,63,30,73,2005,0.0
67,63,30,73,2006,0.0
67,63,30,73,2007,39841.1654802
67,63,30,73,2008,253.190986191
67,63,30,73,2009,0.0
67,63,30,73,2010,0.0
67,63,30,73,2011,0.0
67,63,30,73,2012,40052.4175391
67,63,30,73,2013,254.533495038
67,63,30,73,2014,0.0
67,63,30,73,2015,0.0
67,63,30,73,2016,0.0
67,64,28,42,2000,0.0
67,64,28,42,2001,0.0
67,64,28,42,2002,0.0
67,64,28,42,2003,0.0
67,64,28,42,2004,298736.003056
67,64,28,42,2005,0.0
67,64,28,42,2006,0.0
67,64,28,42,2007,0.0
67,64,28,42,2008,0.0
67,64,28,42,2009,325917.672703
67,64,28,42,2010,0.0
67,64,28,42,2011,0.0
67,64,28,42,2012,0.0
67,64,28,42,2013,0.0
67,64,28,42,2014,322056.090712
67,64,28,42,2015,0.0
67,64,28,42,2016,0.0
67,64,28,44,2000,0.0
67,64,28,44,2001,0.0
67,64,28,44,2002,322150.21303
67,64,28,44,2003,0.0
67,64,28,44,2004,0.0
67,64,28,44,2005,0.0
67,64,28,44,2006,0.0
67,64,28,44,2007,319569.55027
67,64,28,44,2008,0.0
67,64,28,44,2009,0.0
67,64,28,44,2010,0.0
67,64,28,44,2011,0.0
67,64,28,44,2012,318017.388907
67,64,28,44,2013,0.0
67,64,28,44,2014,0.0
67,64,28,44,2015,0.0
67,64,28,44,2016,0.0
67,64,28,45,2000,321280.879433
67,64,28,45,2001,0.0
67,64,28,45,2002,0.0
67,64,28,45,2003,0.0
67,64,28,45,2004,0.0
67,64,28,45,2005,321800.352745
67,64,28,45,2006,0.0
67,64,28,45,2007,0.0
67,64,28,45,2008,0.0
67,64,28,45,2009,0.0
67,64,28,45,2010,318183.079805
67,64,28,45,2011,0.0
67,64,28,45,2012,0.0
67,64,28,45,2013,0.0
67,64,28,45,2014,0.0
67,64,28,45,2015,319074.748835
67,64,28,45,2016,0.0
67,64,28,72,2000,0.0
67,64,28,72,2001,0.0
67,64,28,72,2002,0.0
67,64,28,72,2003,316309.291608
67,64,28,72,2004,0.0
67,64,28,72,2005,0.0
67,64,28,72,2006,0.0
67,64,28,72,2007,0.0
67,64,28,72,2008,311627.763399
67,64,28,72,2009,0.0
67,64,28,72,2010,0.0
67,64,28,72,2011,0.0
67,64,28,72,2012,0.0
67,64,28,72,2013,310610.284808
67,64,28,72,2014,0.0
67,64,28,72,2015,0.0
67,64,28,72,2016,0.0
67,64,28,73,2000,0.0
67,64,28,73,2001,310183.107177
67,64,28,73,2002,0.0
67,64,28,73,2003,0.0
67,64,28,73,2004,0.0
67,64,28,73,2005,0.0
67,64,28,73,2006,310403.96462
67,64,28,73,2007,0.0
67,64,28,73,2008,0.0
67,64,28,73,2009,0.0
67,64,28,73,2010,0.0
67,64,28,73,2011,314104.840706
67,64,28,73,2012,0.0
67,64,28,73,2013,0.0
67,64,28,73,2014,0.0
67,64,28,73,2015,0.0
67,64,28,73,2016,314866.186756
67,64,29,42,2000,0.0
67,64,29,42,2001,0.0
67,64,29,42,2002,0.0
67,64,29,42,2003,0.0
67,64,29,42,2004,157124.833007
67,64,29,42,2005,0.0
67,64,29,42,2006,0.0
67,64,29,42,2007,0.0
67,64,29,42,2008,0.0
67,64,29,42,2009,171421.453637
67,64,29,42,2010,0.0
67,64,29,42,2011,0.0
67,64,29,42,2012,0.0
67,64,29,42,2013,0.0
67,64,29,42,2014,169390.394711
67,64,29,42,2015,0.0
67,64,29,42,2016,0.0
67,64,29,44,2000,0.0
67,64,29,44,2001,0.0
67,64,29,44,2002,169439.899804
