census region,air conditioning type,technology,housing types,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,63,44,28,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,28,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,28,2003,0.0,0.0,0.0,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304,2363894.3304
66,63,44,28,2004,0.0,0.0,0.0,0.0,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569,72907.2013569
66,63,44,28,2005,0.0,0.0,0.0,0.0,0.0,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271,29493.7498271
66,63,44,28,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,28,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,28,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605100.72792,1605100.72792,1605100.72792,1605100.72792,1605100.72792,1605100.72792,1605100.72792,1605100.72792,1605100.72792
66,63,44,28,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49504.4979227,49504.4979227,49504.4979227,49504.4979227,49504.4979227,49504.4979227,49504.4979227,49504.4979227
66,63,44,28,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19780.1794254,19780.1794254,19780.1794254,19780.1794254,19780.1794254,19780.1794254,19780.1794254
66,63,44,28,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,28,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,28,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176559.92838,2176559.92838,2176559.92838,2176559.92838
66,63,44,28,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67129.4359154,67129.4359154,67129.4359154
66,63,44,28,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26134.6098665,26134.6098665
66,63,44,28,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2001,0.0,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,18777.6309249,0.0,0.0
66,63,44,29,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2003,0.0,0.0,0.0,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955,481030.374955
66,63,44,29,2004,0.0,0.0,0.0,0.0,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788,30723.4651788
66,63,44,29,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2006,0.0,0.0,0.0,0.0,0.0,0.0,15333.0491342,15333.0491342,15333.0491342,15333.0491342,15333.0491342,15333.0491342,15333.0491342,15333.0491342,15333.0491342,15333.0491342,15333.0491342
66,63,44,29,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323532.881028,323532.881028,323532.881028,323532.881028,323532.881028,323532.881028,323532.881028,323532.881028,323532.881028
66,63,44,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20664.0821911,20664.0821911,20664.0821911,20664.0821911,20664.0821911,20664.0821911,20664.0821911,20664.0821911
66,63,44,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13876.7845008,13876.7845008,13876.7845008,13876.7845008,13876.7845008,13876.7845008
66,63,44,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441599.717843,441599.717843,441599.717843,441599.717843
66,63,44,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28205.0245899,28205.0245899,28205.0245899
66,63,44,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15288.1661963
66,63,44,30,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2001,0.0,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,3104.14146647,0.0,0.0
66,63,44,30,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2003,0.0,0.0,0.0,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137,127621.77137
66,63,44,30,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2006,0.0,0.0,0.0,0.0,0.0,0.0,2535.75103927,2535.75103927,2535.75103927,2535.75103927,2535.75103927,2535.75103927,2535.75103927,2535.75103927,2535.75103927,2535.75103927,2535.75103927
66,63,44,30,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86102.808872,86102.808872,86102.808872,86102.808872,86102.808872,86102.808872,86102.808872,86102.808872,86102.808872
66,63,44,30,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.57587791,2295.57587791,2295.57587791,2295.57587791,2295.57587791,2295.57587791
66,63,44,30,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117259.043512,117259.043512,117259.043512,117259.043512
66,63,44,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.59515569
66,63,45,28,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,2001,0.0,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,6289668.64448,0.0,0.0
66,63,45,28,2002,0.0,0.0,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,193985.886947,0.0
66,63,45,28,2003,0.0,0.0,0.0,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206,75293.5858206
66,63,45,28,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,2006,0.0,0.0,0.0,0.0,0.0,0.0,6654698.02041,6654698.02041,6654698.02041,6654698.02041,6654698.02041,6654698.02041,6654698.02041,6654698.02041,6654698.02041,6654698.02041,6654698.02041
66,63,45,28,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205244.1187,205244.1187,205244.1187,205244.1187,205244.1187,205244.1187,205244.1187,205244.1187,205244.1187,205244.1187
66,63,45,28,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78545.272023,78545.272023,78545.272023,78545.272023,78545.272023,78545.272023,78545.272023,78545.272023,78545.272023
66,63,45,28,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6781775.80012,6781775.80012,6781775.80012,6781775.80012,6781775.80012,6781775.80012
66,63,45,28,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188247.105089,188247.105089,188247.105089,188247.105089,188247.105089
66,63,45,28,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64013.2069702,64013.2069702,64013.2069702,64013.2069702
66,63,45,28,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4610787.40203
66,63,45,29,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2001,0.0,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,1285290.3027,0.0,0.0
66,63,45,29,2002,0.0,0.0,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,82091.6389396,0.0
66,63,45,29,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2004,0.0,0.0,0.0,0.0,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856,34395.5450856
66,63,45,29,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2006,0.0,0.0,0.0,0.0,0.0,0.0,1360924.98331,1360924.98331,1360924.98331,1360924.98331,1360924.98331,1360924.98331,1360924.98331,1360924.98331,1360924.98331,1360924.98331,1360924.98331
66,63,45,29,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86922.4346581,86922.4346581,86922.4346581,86922.4346581,86922.4346581,86922.4346581,86922.4346581,86922.4346581,86922.4346581,86922.4346581
66,63,45,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35049.8017144,35049.8017144,35049.8017144,35049.8017144,35049.8017144,35049.8017144,35049.8017144,35049.8017144
66,63,45,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390626.19918,1390626.19918,1390626.19918,1390626.19918,1390626.19918,1390626.19918
66,63,45,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79937.5092481,79937.5092481,79937.5092481,79937.5092481,79937.5092481
66,63,45,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25422.2777105,25422.2777105,25422.2777105
66,63,45,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943695.670405
66,63,45,30,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2001,0.0,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,340464.285912,0.0,0.0
66,63,45,30,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2004,0.0,0.0,0.0,0.0,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724,5687.1260724
66,63,45,30,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2006,0.0,0.0,0.0,0.0,0.0,0.0,360387.826232,360387.826232,360387.826232,360387.826232,360387.826232,360387.826232,360387.826232,360387.826232,360387.826232,360387.826232,360387.826232
66,63,45,30,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5795.08410579,5795.08410579,5795.08410579,5795.08410579,5795.08410579,5795.08410579,5795.08410579,5795.08410579
66,63,45,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367924.483781,367924.483781,367924.483781,367924.483781,367924.483781,367924.483781
66,63,45,30,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4202.58526676,4202.58526676,4202.58526676
66,63,45,30,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
