census region,housing types,technology,final_energy,vintage,2009,2010,2011,2012,2013,2014,2015,2016
66,28,31,3.0,2010,0.0,0.102279770826,0.102658081498,0.102280086988,0.100556750267,0.0970342353159,0.0913967901595,0.0836961220475
66,28,31,3.0,2011,0.0,0.0,0.101677771992,0.102100501278,0.101757661465,0.100050343974,0.0964754012511,0.0908499446304
66,28,31,3.0,2012,0.0,0.0,0.0,0.101693119538,0.102149141627,0.101813482448,0.100032474048,0.0964364322844
66,28,31,3.0,2013,0.0,0.0,0.0,0.0,0.101781461426,0.102245254771,0.101835214292,0.100031277874
66,28,31,3.0,2014,0.0,0.0,0.0,0.0,0.0,0.102023658253,0.10241406875,0.101980364059
66,28,31,3.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.102877787893,0.103248193874
66,28,31,3.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103098646644
66,28,31,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,31,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,5.0,2008,0.901500537415,0.798964801049,0.697317293976,0.597267957638,0.50048933152,0.408921979721,0.324446047309,0.249258773115
66,28,33,5.0,2009,0.0984994625845,0.098755428125,0.0983468525339,0.0966583345576,0.0932656536954,0.0879110455174,0.0805222162979,0.071400245471
66,28,33,5.0,2010,0.0,0.102279770826,0.102658081498,0.102280086988,0.100556750267,0.0970342353159,0.0913967901595,0.0836961220475
66,28,33,5.0,2011,0.0,0.0,0.101677771992,0.102100501278,0.101757661465,0.100050343974,0.0964754012511,0.0908499446304
66,28,33,5.0,2012,0.0,0.0,0.0,0.101693119538,0.102149141627,0.101813482448,0.100032474048,0.0964364322844
66,28,33,5.0,2013,0.0,0.0,0.0,0.0,0.101781461426,0.102245254771,0.101835214292,0.100031277874
66,28,33,5.0,2014,0.0,0.0,0.0,0.0,0.0,0.102023658253,0.10241406875,0.101980364059
66,28,33,5.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.102877787893,0.103248193874
66,28,33,5.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103098646644
66,28,33,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,33,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,2.0,2008,0.903596501789,0.809919475867,0.721717583053,0.638079114508,0.558714787284,0.4834649234,0.412196183908,0.345461065533
66,28,35,2.0,2009,0.0954028632139,0.0929467228455,0.0906878679247,0.0885003489437,0.0862683557248,0.0838324716073,0.0809697402481,0.0775313413928
66,28,35,2.0,2010,0.0,0.0961103021578,0.0937965238499,0.0916188521206,0.0895037343705,0.0873306883505,0.084906454998,0.0821017834454
66,28,35,2.0,2011,0.0,0.0,0.0927527322234,0.0906205106812,0.0886104875749,0.0866484156072,0.084586183216,0.0823331366341
66,28,35,2.0,2012,0.0,0.0,0.0,0.0901150424286,0.0881368659622,0.0862651565105,0.0843964131578,0.0824829526949
66,28,35,2.0,2013,0.0,0.0,0.0,0.0,0.087679619193,0.0858377167459,0.0840560627407,0.0823301724862
66,28,35,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0855151335198,0.0837597853117,0.0821160118722
66,28,35,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0840049046435,0.0823756069386
66,28,35,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821251582167
66,28,35,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,35,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,38,2.0,2008,0.000907380106448,0.00083869744466,0.000774274885553,0.000713264014832,0.000655356045289,0.0006002568073,0.000547514400876,0.000497369203591
66,28,38,2.0,2009,9.32548903344e-05,9.08552838392e-05,8.86676741005e-05,8.66218452112e-05,8.46941534443e-05,8.28516237188e-05,8.1024415897e-05,7.92291351472e-05
66,28,38,2.0,2010,0.0,9.39464014579e-05,9.16859630617e-05,8.95779193755e-05,8.7603932832e-05,8.57371009035e-05,8.39130414017e-05,8.2157223518e-05
66,28,38,2.0,2011,0.0,0.0,9.06644264157e-05,8.85814148959e-05,8.66365701827e-05,8.48092209139e-05,8.30426767773e-05,8.13698311074e-05
66,28,38,2.0,2012,0.0,0.0,0.0,8.80861235822e-05,8.61536558638e-05,8.43434845117e-05,8.26050193496e-05,8.0977825454e-05
66,28,38,2.0,2013,0.0,0.0,0.0,0.0,8.57055333242e-05,8.3906240912e-05,8.21836012669e-05,8.05826365934e-05
66,28,38,2.0,2014,0.0,0.0,0.0,0.0,0.0,8.35897805335e-05,8.18750660145e-05,8.02867676321e-05
66,28,38,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,8.21135541028e-05,8.0522033706e-05
66,28,38,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02761297217e-05
66,28,38,10.0,2008,0.906804288642,0.819441287356,0.74072525429,0.669020788395,0.603375326701,0.542975960775,0.486994704231,0.435230939992
66,28,38,10.0,2009,0.0931957113576,0.0887692829236,0.0848256693726,0.0812487577816,0.0779764875465,0.0749453224744,0.0720683536217,0.0693307320113
66,28,38,10.0,2010,0.0,0.0917894297202,0.0877131747018,0.0840214689052,0.080655472659,0.0775554465539,0.0746376838915,0.0718930029457
66,28,38,10.0,2011,0.0,0.0,0.0867359016351,0.0830867768435,0.0797648380814,0.0767161115848,0.0738635253266,0.0712039825227
66,28,38,10.0,2012,0.0,0.0,0.0,0.0826222080747,0.0793202269619,0.0762948191189,0.0734742445164,0.070860951656
66,28,38,10.0,2013,0.0,0.0,0.0,0.0,0.0789076480506,0.0758993004663,0.0730994080295,0.0705151352724
66,28,38,10.0,2014,0.0,0.0,0.0,0.0,0.0,0.0756130390263,0.0728249768296,0.070256230368
66,28,38,10.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0730371035533,0.0704621037388
66,28,38,10.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070246921493
66,29,29,4.0,2008,0.900982994377,0.798044453825,0.696108577356,0.59588496217,0.499040846671,0.407505881412,0.323144288848,0.248128225561
66,29,29,4.0,2009,0.0990170056233,0.0992169190543,0.0987489162632,0.0969968969756,0.0935380543378,0.0881175056995,0.0806668393212,0.0714908968512
66,29,29,4.0,2010,0.0,0.102738627121,0.103058606856,0.102619258625,0.100831696448,0.0972440390038,0.0915439221208,0.0837868044919
66,29,29,4.0,2011,0.0,0.0,0.102083899525,0.102448537961,0.10204531456,0.100275928919,0.0966396329893,0.090956777414
66,29,29,4.0,2012,0.0,0.0,0.0,0.102050344269,0.10244851936,0.102053619822,0.100213147358,0.0965598420315
66,29,29,4.0,2013,0.0,0.0,0.0,0.0,0.102095568623,0.102502280551,0.102034941286,0.100174797618
66,29,29,4.0,2014,0.0,0.0,0.0,0.0,0.0,0.102300744593,0.10263561614,0.102147266933
66,29,29,4.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.103121611938,0.103438510589
66,29,29,4.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10331687851
66,29,29,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,29,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,3.0,2008,0.900982994377,0.798044453825,0.696108577356,0.59588496217,0.499040846671,0.407505881412,0.323144288848,0.248128225561
66,29,31,3.0,2009,0.0990170056233,0.0992169190543,0.0987489162632,0.0969968969756,0.0935380543378,0.0881175056995,0.0806668393212,0.0714908968512
66,29,31,3.0,2010,0.0,0.102738627121,0.103058606856,0.102619258625,0.100831696448,0.0972440390038,0.0915439221208,0.0837868044919
66,29,31,3.0,2011,0.0,0.0,0.102083899525,0.102448537961,0.10204531456,0.100275928919,0.0966396329893,0.090956777414
66,29,31,3.0,2012,0.0,0.0,0.0,0.102050344269,0.10244851936,0.102053619822,0.100213147358,0.0965598420315
66,29,31,3.0,2013,0.0,0.0,0.0,0.0,0.102095568623,0.102502280551,0.102034941286,0.100174797618
66,29,31,3.0,2014,0.0,0.0,0.0,0.0,0.0,0.102300744593,0.10263561614,0.102147266933
66,29,31,3.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.103121611938,0.103438510589
66,29,31,3.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10331687851
66,29,31,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,31,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,5.0,2008,0.900982994377,0.798044453825,0.696108577356,0.59588496217,0.499040846671,0.407505881412,0.323144288848,0.248128225561
66,29,33,5.0,2009,0.0990170056233,0.0992169190543,0.0987489162632,0.0969968969756,0.0935380543378,0.0881175056995,0.0806668393212,0.0714908968512
66,29,33,5.0,2010,0.0,0.102738627121,0.103058606856,0.102619258625,0.100831696448,0.0972440390038,0.0915439221208,0.0837868044919
66,29,33,5.0,2011,0.0,0.0,0.102083899525,0.102448537961,0.10204531456,0.100275928919,0.0966396329893,0.090956777414
66,29,33,5.0,2012,0.0,0.0,0.0,0.102050344269,0.10244851936,0.102053619822,0.100213147358,0.0965598420315
66,29,33,5.0,2013,0.0,0.0,0.0,0.0,0.102095568623,0.102502280551,0.102034941286,0.100174797618
66,29,33,5.0,2014,0.0,0.0,0.0,0.0,0.0,0.102300744593,0.10263561614,0.102147266933
66,29,33,5.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.103121611938,0.103438510589
66,29,33,5.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10331687851
66,29,33,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,33,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,2.0,2008,0.903998123785,0.809870029755,0.721324314259,0.637433063628,0.557893945134,0.482537248245,0.41122268713,0.344494184965
66,29,35,2.0,2009,0.0960018762155,0.0934830537502,0.0911670287742,0.0889263288553,0.0866439666162,0.0841595620935,0.0812495884075,0.0777652206903
66,29,35,2.0,2010,0.0,0.0966469164944,0.0942745794261,0.0920427271245,0.0898767195691,0.0876551285128,0.0851840693762,0.0823341398954
66,29,35,2.0,2011,0.0,0.0,0.093234077541,0.0910481746636,0.0889879679435,0.0869783530575,0.0848705877601,0.0825737730813
66,29,35,2.0,2012,0.0,0.0,0.0,0.0905497057283,0.088521503263,0.0866026102777,0.0846889569824,0.0827326015965
66,29,35,2.0,2013,0.0,0.0,0.0,0.0,0.0880758974738,0.0861868424171,0.0843604880106,0.0825921463908
66,29,35,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0858802553959,0.0840800829901,0.082393909924
66,29,35,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0843435393427,0.0826714382523
66,29,35,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824425852041
66,29,35,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,35,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29,38,10.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,4.0,2008,0.914887209591,0.823136211557,0.729519310663,0.634578871315,0.539965514834,0.44779156386,0.360305599899,0.280397707406
66,30,29,4.0,2009,0.0851127904087,0.0866292269874,0.0876044613291,0.0874409971398,0.0856746502701,0.0819668602696,0.0761383824957,0.0683885053454
66,30,29,4.0,2010,0.0,0.0902345614557,0.0919683944099,0.0930564723632,0.0929012449906,0.0909912319653,0.0869157681488,0.0806247620718
66,30,29,4.0,2011,0.0,0.0,0.0909078335976,0.0927071428972,0.0938225534677,0.093631713194,0.091561742467,0.0873408880387
66,30,29,4.0,2012,0.0,0.0,0.0,0.0922165162853,0.094060367529,0.0951571650989,0.0948135231145,0.092590385104
66,30,29,4.0,2013,0.0,0.0,0.0,0.0,0.0935756689081,0.0954117084119,0.0963717097871,0.095892111188
66,30,29,4.0,2014,0.0,0.0,0.0,0.0,0.0,0.0950497572007,0.0967615489492,0.0976012164512
66,30,29,4.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0971317251389,0.0987455263408
66,30,29,4.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984188980539
66,30,29,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,29,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,3.0,2008,0.914887209591,0.823136211557,0.729519310663,0.634578871315,0.539965514834,0.44779156386,0.360305599899,0.280397707406
66,30,31,3.0,2009,0.0851127904087,0.0866292269874,0.0876044613291,0.0874409971398,0.0856746502701,0.0819668602696,0.0761383824957,0.0683885053454
66,30,31,3.0,2010,0.0,0.0902345614557,0.0919683944099,0.0930564723632,0.0929012449906,0.0909912319653,0.0869157681488,0.0806247620718
66,30,31,3.0,2011,0.0,0.0,0.0909078335976,0.0927071428972,0.0938225534677,0.093631713194,0.091561742467,0.0873408880387
66,30,31,3.0,2012,0.0,0.0,0.0,0.0922165162853,0.094060367529,0.0951571650989,0.0948135231145,0.092590385104
66,30,31,3.0,2013,0.0,0.0,0.0,0.0,0.0935756689081,0.0954117084119,0.0963717097871,0.095892111188
66,30,31,3.0,2014,0.0,0.0,0.0,0.0,0.0,0.0950497572007,0.0967615489492,0.0976012164512
66,30,31,3.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0971317251389,0.0987455263408
66,30,31,3.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984188980539
66,30,31,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,31,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,5.0,2008,0.914887209591,0.823136211557,0.729519310663,0.634578871315,0.539965514834,0.44779156386,0.360305599899,0.280397707406
66,30,33,5.0,2009,0.0851127904087,0.0866292269874,0.0876044613291,0.0874409971398,0.0856746502701,0.0819668602696,0.0761383824957,0.0683885053454
66,30,33,5.0,2010,0.0,0.0902345614557,0.0919683944099,0.0930564723632,0.0929012449906,0.0909912319653,0.0869157681488,0.0806247620718
66,30,33,5.0,2011,0.0,0.0,0.0909078335976,0.0927071428972,0.0938225534677,0.093631713194,0.091561742467,0.0873408880387
66,30,33,5.0,2012,0.0,0.0,0.0,0.0922165162853,0.094060367529,0.0951571650989,0.0948135231145,0.092590385104
66,30,33,5.0,2013,0.0,0.0,0.0,0.0,0.0935756689081,0.0954117084119,0.0963717097871,0.095892111188
66,30,33,5.0,2014,0.0,0.0,0.0,0.0,0.0,0.0950497572007,0.0967615489492,0.0976012164512
66,30,33,5.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0971317251389,0.0987455263408
66,30,33,5.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984188980539
66,30,33,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,33,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,2.0,2008,0.917517707266,0.833798845532,0.752948534328,0.674326565301,0.597887352727,0.523679767383,0.451734072524,0.382871864058
66,30,35,2.0,2009,0.0824822927336,0.0814728541633,0.0805576149823,0.0796342922392,0.0786031812617,0.0773165553929,0.0755546207787,0.0731629223698
66,30,35,2.0,2010,0.0,0.0847283003044,0.0837961092549,0.0829124389419,0.0820180541146,0.0810040648418,0.0796817191379,0.0779194790451
66,30,35,2.0,2011,0.0,0.0,0.0826977414351,0.0818448158335,0.0810369819273,0.0802103444814,0.0792222626094,0.0779826405131
66,30,35,2.0,2012,0.0,0.0,0.0,0.0812818876843,0.0804984567329,0.0797511564262,0.0789411814149,0.0780223979337
66,30,35,2.0,2013,0.0,0.0,0.0,0.0,0.0799559732366,0.0792322592574,0.0785002398346,0.0777564505978
66,30,35,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0788058522173,0.0780960565461,0.0774277894559
66,30,35,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0782698471542,0.0776182652938
66,30,35,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772381907324
66,30,35,9999.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,35,9999.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,38,2.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,38,2.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,38,2.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30,38,2.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
