census region,housing types,technology,vintage,2009,2010,2011,2012,2013,2014,2015,2016,final_energy
67,28,33,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,28,38,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,28,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,29,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,29,38,2008,21194.1373682,20107.2594204,19020.401321,17933.6531705,16847.2567115,15761.7058535,14677.8632323,13597.0889786,2.0
67,29,38,2009,2101.4881987,2101.48647493,2101.44809805,2101.23551118,2100.55551289,2098.92053719,2095.61764902,2089.68493778,2.0
67,29,38,2010,0.0,2169.58141732,2169.5796377,2169.54001731,2169.32054213,2168.61851027,2166.93055747,2163.52064786,2.0
67,29,38,2011,0.0,0.0,2149.90465032,2149.90288684,2149.86362579,2149.64614111,2148.95047624,2147.27783214,2.0
67,29,38,2012,0.0,0.0,0.0,2142.73814511,2142.7363875,2142.69725732,2142.48049761,2141.78715168,2.0
67,29,38,2013,0.0,0.0,0.0,0.0,2135.72048714,2135.71873529,2135.67973327,2135.46368346,2.0
67,29,38,2014,0.0,0.0,0.0,0.0,0.0,2128.84098401,2128.83923781,2128.80036141,2.0
67,29,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,2133.01315916,2133.01140953,2.0
67,29,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.18842649,2.0
67,30,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
67,30,38,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,30,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
68,28,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
68,28,35,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
