census region,air conditioning type,technology,housing types,vintage,value
66,63,45,30,2015,0.0
66,63,45,30,2016,41910830.7377
66,63,72,28,2000,64999104.5563
66,63,72,28,2001,26532317.1997
66,63,72,28,2002,0.0
66,63,72,28,2003,0.0
66,63,72,28,2004,2113184910.15
66,63,72,28,2005,65174824.3427
66,63,72,28,2006,26604877.5164
66,63,72,28,2007,0.0
66,63,72,28,2008,0.0
66,63,72,28,2009,2120517786.17
66,63,72,28,2010,65400984.8192
66,63,72,28,2011,26685760.058
66,63,72,28,2012,0.0
66,63,72,28,2013,0.0
66,63,72,28,2014,2129405698.84
66,63,72,28,2015,65675105.7184
66,63,72,28,2016,26772728.1541
66,63,72,29,2000,27924190.792
66,63,72,29,2001,0.0
66,63,72,29,2002,4519734.16884
66,63,72,29,2003,0.0
66,63,72,29,2004,438366088.558
66,63,72,29,2005,27998492.3169
66,63,72,29,2006,0.0
66,63,72,29,2007,4543548.77308
66,63,72,29,2008,0.0
66,63,72,29,2009,439863829.762
66,63,72,29,2010,28094153.2193
66,63,72,29,2011,0.0
66,63,72,29,2012,4575660.86573
66,63,72,29,2013,0.0
66,63,72,29,2014,441679719.558
66,63,72,29,2015,28210134.3087
66,63,72,29,2016,0.0
66,63,72,30,2000,0.0
66,63,72,30,2001,0.0
66,63,72,30,2002,745819.266009
66,63,72,30,2003,0.0
66,63,72,30,2004,115563079.785
66,63,72,30,2005,0.0
66,63,72,30,2006,0.0
66,63,72,30,2007,749757.169513
66,63,72,30,2008,0.0
66,63,72,30,2009,115959953.564
66,63,72,30,2010,0.0
66,63,72,30,2011,0.0
66,63,72,30,2012,755067.020129
66,63,72,30,2013,0.0
66,63,72,30,2014,116441077.62
66,63,72,30,2015,0.0
66,63,72,30,2016,0.0
66,63,73,28,2000,0.0
66,63,73,28,2001,0.0
66,63,73,28,2002,101140389.465
66,63,73,28,2003,3119370.71181
66,63,73,28,2004,1269881.2783
66,63,73,28,2005,0.0
66,63,73,28,2006,0.0
66,63,73,28,2007,101645945.749
66,63,73,28,2008,3134963.0728
66,63,73,28,2009,1274140.35891
66,63,73,28,2010,0.0
66,63,73,28,2011,0.0
66,63,73,28,2012,102139661.694
66,63,73,28,2013,3150190.25422
66,63,73,28,2014,1278249.94084
66,63,73,28,2015,0.0
66,63,73,28,2016,0.0
66,63,73,29,2000,218240.716656
66,63,73,29,2001,0.0
66,63,73,29,2002,20977001.9948
66,63,73,29,2003,1339803.52156
66,63,73,29,2004,0.0
66,63,73,29,2005,220573.194405
66,63,73,29,2006,0.0
66,63,73,29,2007,21080333.4888
66,63,73,29,2008,1346403.31592
66,63,73,29,2009,0.0
66,63,73,29,2010,223212.15331
66,63,73,29,2011,0.0
66,63,73,29,2012,21181245.0106
66,63,73,29,2013,1352848.54639
66,63,73,29,2014,0.0
66,63,73,29,2015,225997.318982
66,63,73,29,2016,0.0
66,63,73,30,2000,36014.320079
66,63,73,30,2001,0.0
66,63,73,30,2002,5530343.3124
66,63,73,30,2003,0.0
66,63,73,30,2004,0.0
66,63,73,30,2005,36399.9906424
66,63,73,30,2006,0.0
66,63,73,30,2007,5557716.41283
66,63,73,30,2008,0.0
66,63,73,30,2009,0.0
66,63,73,30,2010,36836.3310577
66,63,73,30,2011,0.0
66,63,73,30,2012,5584447.43966
66,63,73,30,2013,0.0
66,63,73,30,2014,0.0
66,63,73,30,2015,37296.8417235
66,63,73,30,2016,0.0
66,64,42,28,2000,0.0
66,64,42,28,2001,0.0
66,64,42,28,2002,0.0
66,64,42,28,2003,0.0
66,64,42,28,2004,1188338542.36
66,64,42,28,2005,0.0
66,64,42,28,2006,0.0
66,64,42,28,2007,0.0
66,64,42,28,2008,0.0
66,64,42,28,2009,1188338542.36
66,64,42,28,2010,0.0
66,64,42,28,2011,0.0
66,64,42,28,2012,0.0
66,64,42,28,2013,0.0
66,64,42,28,2014,1219610609.26
66,64,42,28,2015,0.0
66,64,42,28,2016,0.0
66,64,42,29,2000,0.0
66,64,42,29,2001,0.0
66,64,42,29,2002,0.0
66,64,42,29,2003,0.0
66,64,42,29,2004,818475530.316
66,64,42,29,2005,0.0
66,64,42,29,2006,0.0
66,64,42,29,2007,0.0
66,64,42,29,2008,0.0
66,64,42,29,2009,818475530.316
66,64,42,29,2010,0.0
66,64,42,29,2011,0.0
66,64,42,29,2012,0.0
66,64,42,29,2013,0.0
66,64,42,29,2014,840014360.061
66,64,42,29,2015,0.0
66,64,42,29,2016,0.0
66,64,42,30,2000,0.0
66,64,42,30,2001,0.0
66,64,42,30,2002,0.0
66,64,42,30,2003,0.0
66,64,42,30,2004,20860935.039
66,64,42,30,2005,0.0
66,64,42,30,2006,0.0
66,64,42,30,2007,0.0
66,64,42,30,2008,0.0
66,64,42,30,2009,20860935.039
66,64,42,30,2010,0.0
66,64,42,30,2011,0.0
66,64,42,30,2012,0.0
66,64,42,30,2013,0.0
66,64,42,30,2014,21409907.0137
66,64,42,30,2015,0.0
66,64,42,30,2016,0.0
66,64,44,28,2000,0.0
66,64,44,28,2001,0.0
66,64,44,28,2002,922525973.676
66,64,44,28,2003,0.0
66,64,44,28,2004,0.0
66,64,44,28,2005,0.0
66,64,44,28,2006,0.0
66,64,44,28,2007,922525973.845
66,64,44,28,2008,0.0
66,64,44,28,2009,0.0
66,64,44,28,2010,0.0
66,64,44,28,2011,0.0
66,64,44,28,2012,951843540.438
66,64,44,28,2013,0.0
66,64,44,28,2014,0.0
66,64,44,28,2015,0.0
66,64,44,28,2016,0.0
66,64,44,29,2000,0.0
66,64,44,29,2001,0.0
66,64,44,29,2002,635395477.484
66,64,44,29,2003,0.0
66,64,44,29,2004,0.0
66,64,44,29,2005,0.0
66,64,44,29,2006,0.0
66,64,44,29,2007,635395477.6
66,64,44,29,2008,0.0
66,64,44,29,2009,0.0
66,64,44,29,2010,0.0
66,64,44,29,2011,0.0
66,64,44,29,2012,655588133.152
66,64,44,29,2013,0.0
66,64,44,29,2014,0.0
66,64,44,29,2015,0.0
66,64,44,29,2016,0.0
66,64,44,30,2000,0.0
66,64,44,30,2001,0.0
66,64,44,30,2002,16194673.254
66,64,44,30,2003,0.0
66,64,44,30,2004,0.0
66,64,44,30,2005,0.0
66,64,44,30,2006,0.0
66,64,44,30,2007,16194673.2569
66,64,44,30,2008,0.0
66,64,44,30,2009,0.0
66,64,44,30,2010,0.0
66,64,44,30,2011,0.0
66,64,44,30,2012,16709334.5512
66,64,44,30,2013,0.0
66,64,44,30,2014,0.0
66,64,44,30,2015,0.0
66,64,44,30,2016,0.0
66,64,45,28,2000,1876324104.19
66,64,45,28,2001,0.0
66,64,45,28,2002,0.0
66,64,45,28,2003,0.0
66,64,45,28,2004,0.0
66,64,45,28,2005,1876324664.73
66,64,45,28,2006,0.0
66,64,45,28,2007,0.0
66,64,45,28,2008,0.0
66,64,45,28,2009,0.0
66,64,45,28,2010,1719966850.36
66,64,45,28,2011,0.0
66,64,45,28,2012,0.0
66,64,45,28,2013,0.0
66,64,45,28,2014,0.0
66,64,45,28,2015,1250892462.79
66,64,45,28,2016,0.0
66,64,45,29,2000,1292329846.65
66,64,45,29,2001,0.0
66,64,45,29,2002,0.0
66,64,45,29,2003,0.0
66,64,45,29,2004,0.0
66,64,45,29,2005,1292330232.73
66,64,45,29,2006,0.0
66,64,45,29,2007,0.0
66,64,45,29,2008,0.0
66,64,45,29,2009,0.0
66,64,45,29,2010,1184637819.77
66,64,45,29,2011,0.0
66,64,45,29,2012,0.0
66,64,45,29,2013,0.0
66,64,45,29,2014,0.0
66,64,45,29,2015,861559930.405
66,64,45,29,2016,0.0
66,64,45,30,2000,32938320.0614
66,64,45,30,2001,0.0
66,64,45,30,2002,0.0
66,64,45,30,2003,0.0
66,64,45,30,2004,0.0
66,64,45,30,2005,32938329.9014
66,64,45,30,2006,0.0
66,64,45,30,2007,0.0
66,64,45,30,2008,0.0
66,64,45,30,2009,0.0
66,64,45,30,2010,30193514.2684
66,64,45,30,2011,0.0
66,64,45,30,2012,0.0
66,64,45,30,2013,0.0
66,64,45,30,2014,0.0
66,64,45,30,2015,21959050.7897
66,64,45,30,2016,0.0
66,64,72,28,2000,0.0
66,64,72,28,2001,0.0
66,64,72,28,2002,0.0
66,64,72,28,2003,3440023487.31
66,64,72,28,2004,0.0
66,64,72,28,2005,0.0
66,64,72,28,2006,0.0
66,64,72,28,2007,0.0
66,64,72,28,2008,3440226943.84
66,64,72,28,2009,0.0
66,64,72,28,2010,0.0
66,64,72,28,2011,0.0
66,64,72,28,2012,0.0
66,64,72,28,2013,3440763145.24
66,64,72,28,2014,0.0
66,64,72,28,2015,0.0
66,64,72,28,2016,0.0
66,64,72,29,2000,0.0
66,64,72,29,2001,0.0
66,64,72,29,2002,0.0
66,64,72,29,2003,2369337480.62
66,64,72,29,2004,0.0
66,64,72,29,2005,0.0
66,64,72,29,2006,0.0
66,64,72,29,2007,0.0
66,64,72,29,2008,2369477612.57
66,64,72,29,2009,0.0
66,64,72,29,2010,0.0
66,64,72,29,2011,0.0
66,64,72,29,2012,0.0
66,64,72,29,2013,2369846924.6
66,64,72,29,2014,0.0
66,64,72,29,2015,0.0
66,64,72,29,2016,0.0
66,64,72,30,2000,0.0
66,64,72,30,2001,0.0
66,64,72,30,2002,0.0
66,64,72,30,2003,60388604.7143
66,64,72,30,2004,0.0
66,64,72,30,2005,0.0
66,64,72,30,2006,0.0
66,64,72,30,2007,0.0
66,64,72,30,2008,60392176.3341
66,64,72,30,2009,0.0
66,64,72,30,2010,0.0
66,64,72,30,2011,0.0
66,64,72,30,2012,0.0
66,64,72,30,2013,60401589.1926
66,64,72,30,2014,0.0
66,64,72,30,2015,0.0
66,64,72,30,2016,0.0
66,64,73,28,2000,0.0
66,64,73,28,2001,162715255.165
66,64,73,28,2002,0.0
66,64,73,28,2003,0.0
66,64,73,28,2004,0.0
66,64,73,28,2005,0.0
66,64,73,28,2006,162850938.768
66,64,73,28,2007,0.0
66,64,73,28,2008,0.0
66,64,73,28,2009,0.0
66,64,73,28,2010,0.0
66,64,73,28,2011,163131758.579
66,64,73,28,2012,0.0
66,64,73,28,2013,0.0
66,64,73,28,2014,0.0
66,64,73,28,2015,0.0
66,64,73,28,2016,163672447.957
66,64,73,29,2000,0.0
66,64,73,29,2001,112071139.675
66,64,73,29,2002,0.0
66,64,73,29,2003,0.0
66,64,73,29,2004,0.0
66,64,73,29,2005,0.0
66,64,73,29,2006,112164592.597
66,64,73,29,2007,0.0
66,64,73,29,2008,0.0
66,64,73,29,2009,0.0
66,64,73,29,2010,0.0
66,64,73,29,2011,112358008.981
66,64,73,29,2012,0.0
66,64,73,29,2013,0.0
66,64,73,29,2014,0.0
66,64,73,29,2015,0.0
66,64,73,29,2016,112730412.138
66,64,73,30,2000,0.0
66,64,73,30,2001,2856418.64406
66,64,73,30,2002,0.0
66,64,73,30,2003,0.0
66,64,73,30,2004,0.0
66,64,73,30,2005,0.0
66,64,73,30,2006,2858800.52997
66,64,73,30,2007,0.0
66,64,73,30,2008,0.0
66,64,73,30,2009,0.0
66,64,73,30,2010,0.0
66,64,73,30,2011,2863730.23949
66,64,73,30,2012,0.0
66,64,73,30,2013,0.0
66,64,73,30,2014,0.0
66,64,73,30,2015,0.0
66,64,73,30,2016,2873221.88314
67,63,42,28,2000,1766789175.59
67,63,42,28,2001,39127013.4694
67,63,42,28,2002,19691215.0232
67,63,42,28,2003,19004478.8689
67,63,42,28,2004,0.0
67,63,42,28,2005,1768036329.67
67,63,42,28,2006,39154632.7321
67,63,42,28,2007,19700849.3628
67,63,42,28,2008,19004480.3333
67,63,42,28,2009,0.0
67,63,42,28,2010,1779668556.88
67,63,42,28,2011,39669834.3906
67,63,42,28,2012,20089974.8739
67,63,42,28,2013,19504643.2873
67,63,42,28,2014,0.0
67,63,42,28,2015,1814575217.81
67,63,42,28,2016,40185275.0568
67,63,42,29,2000,278941337.684
67,63,42,29,2001,3572304.5091
67,63,42,29,2002,0.0
67,63,42,29,2003,38745224.3984
67,63,42,29,2004,0.0
67,63,42,29,2005,281243551.721
67,63,42,29,2006,3601788.16201
67,63,42,29,2007,0.0
67,63,42,29,2008,38745227.034
67,63,42,29,2009,0.0
67,63,42,29,2010,283093708.074
67,63,42,29,2011,3649178.43357
67,63,42,29,2012,0.0
67,63,42,29,2013,39764919.7518
67,63,42,29,2014,0.0
67,63,42,29,2015,288645243.898
67,63,42,29,2016,3696579.05447
67,63,42,30,2000,70925394.3674
67,63,42,30,2001,450731.556907
67,63,42,30,2002,0.0
67,63,42,30,2003,0.0
67,63,42,30,2004,0.0
67,63,42,30,2005,70925394.3674
67,63,42,30,2006,450731.556907
67,63,42,30,2007,0.0
67,63,42,30,2008,0.0
67,63,42,30,2009,0.0
67,63,42,30,2010,71392029.8923
67,63,42,30,2011,456662.370179
67,63,42,30,2012,0.0
67,63,42,30,2013,0.0
67,63,42,30,2014,0.0
67,63,42,30,2015,72792349.2438
67,63,42,30,2016,462596.072933
67,63,44,28,2000,15295984.5699
67,63,44,28,2001,14753762.2588
67,63,44,28,2002,0.0
67,63,44,28,2003,1372610422.47
67,63,44,28,2004,30397597.6479
67,63,44,28,2005,15300550.6605
67,63,44,28,2006,14754761.1827
67,63,44,28,2007,0.0
67,63,44,28,2008,1372759257.04
67,63,44,28,2009,30400893.7132
67,63,44,28,2010,15471542.2329
67,63,44,28,2011,15070250.7028
67,63,44,28,2012,0.0
67,63,44,28,2013,1431294143.83
67,63,44,28,2014,31697197.3896
67,63,44,28,2015,15972917.6165
67,63,44,28,2016,15389647.3849
67,63,44,29,2000,0.0
67,63,44,29,2001,30079051.8497
67,63,44,29,2002,0.0
67,63,44,29,2003,218339052.279
67,63,44,29,2004,2796192.15799
67,63,44,29,2005,0.0
67,63,44,29,2006,30080905.4418
67,63,44,29,2007,0.0
67,63,44,29,2008,218356332.679
67,63,44,29,2009,2796413.46204
67,63,44,29,2010,0.0
67,63,44,29,2011,30723612.0748
67,63,44,29,2012,0.0
67,63,44,29,2013,227653715.543
67,63,44,29,2014,2915481.80452
67,63,44,29,2015,0.0
67,63,44,29,2016,31373682.0512
67,63,44,30,2000,0.0
67,63,44,30,2001,0.0
67,63,44,30,2002,0.0
67,63,44,30,2003,55062833.4186
67,63,44,30,2004,349924.830956
67,63,44,30,2005,0.0
67,63,44,30,2006,0.0
67,63,44,30,2007,0.0
67,63,44,30,2008,55068956.9248
67,63,44,30,2009,349963.745896
67,63,44,30,2010,0.0
67,63,44,30,2011,0.0
67,63,44,30,2012,0.0
67,63,44,30,2013,57417435.0409
67,63,44,30,2014,364888.346697
67,63,44,30,2015,0.0
67,63,44,30,2016,0.0
67,63,45,28,2000,0.0
67,63,45,28,2001,2794188434.63
67,63,45,28,2002,61879623.2332
67,63,45,28,2003,31208642.2383
67,63,45,28,2004,30054527.3702
67,63,45,28,2005,0.0
67,63,45,28,2006,2796679517.54
67,63,45,28,2007,61934790.3329
67,63,45,28,2008,31265301.4325
67,63,45,28,2009,30100583.5802
67,63,45,28,2010,0.0
67,63,45,28,2011,2333896139.66
67,63,45,28,2012,46517461.3128
67,63,45,28,2013,20891813.6485
67,63,45,28,2014,20117246.5161
67,63,45,28,2015,0.0
67,63,45,28,2016,1871089807.13
67,63,45,29,2000,0.0
67,63,45,29,2001,444381592.814
67,63,45,29,2002,5691040.20562
67,63,45,29,2003,0.0
67,63,45,29,2004,61265832.2736
67,63,45,29,2005,0.0
67,63,45,29,2006,444702188.636
67,63,45,29,2007,5695145.9646
67,63,45,29,2008,0.0
67,63,45,29,2009,61352823.3692
67,63,45,29,2010,0.0
67,63,45,29,2011,371019680.628
67,63,45,29,2012,4276367.78459
67,63,45,29,2013,0.0
67,63,45,29,2014,40996860.4231
67,63,45,29,2015,0.0
67,63,45,29,2016,297339955.927
67,63,45,30,2000,0.0
67,63,45,30,2001,112092071.467
67,63,45,30,2002,712346.18207
67,63,45,30,2003,0.0
67,63,45,30,2004,0.0
67,63,45,30,2005,0.0
67,63,45,30,2006,112193810.415
67,63,45,30,2007,712992.734051
67,63,45,30,2008,0.0
67,63,45,30,2009,0.0
67,63,45,30,2010,0.0
67,63,45,30,2011,93630694.0081
67,63,45,30,2012,535521.557192
67,63,45,30,2013,0.0
67,63,45,30,2014,0.0
67,63,45,30,2015,0.0
67,63,45,30,2016,75066500.7886
67,63,72,28,2000,113951303.312
67,63,72,28,2001,57614173.0686
67,63,72,28,2002,55533227.7961
67,63,72,28,2003,0.0
67,63,72,28,2004,5160782271.7
67,63,72,28,2005,114289809.021
67,63,72,28,2006,57802992.718
67,63,72,28,2007,55836495.3944
67,63,72,28,2008,0.0
67,63,72,28,2009,5180923742.24
67,63,72,28,2010,114735858.612
67,63,72,28,2011,58014927.5593
67,63,72,28,2012,56249111.9391
67,63,72,28,2013,0.0
67,63,72,28,2014,5205927747.71
67,63,72,28,2015,115289593.076
67,63,72,28,2016,58243572.4821
67,63,72,29,2000,10471805.3043
67,63,72,29,2001,0.0
67,63,72,29,2002,113140897.502
67,63,72,29,2003,0.0
67,63,72,29,2004,819721015.069
67,63,72,29,2005,10497881.392
67,63,72,29,2006,0.0
67,63,72,29,2007,113716485.108
67,63,72,29,2008,0.0
67,63,72,29,2009,822427280.51
67,63,72,29,2010,10532539.5905
67,63,72,29,2011,0.0
67,63,72,29,2012,114500634.075
67,63,72,29,2013,0.0
67,63,72,29,2014,825814153.592
67,63,72,29,2015,10575914.0938
67,63,72,29,2016,0.0
67,63,72,30,2000,1311882.90108
67,63,72,30,2001,0.0
67,63,72,30,2002,0.0
67,63,72,30,2003,0.0
67,63,72,30,2004,207055474.052
67,63,72,30,2005,1315839.51021
67,63,72,30,2006,0.0
67,63,72,30,2007,0.0
67,63,72,30,2008,0.0
67,63,72,30,2009,207875296.856
67,63,72,30,2010,1321049.49193
67,63,72,30,2011,0.0
67,63,72,30,2012,0.0
67,63,72,30,2013,0.0
67,63,72,30,2014,208892358.387
67,63,72,30,2015,1327512.92765
67,63,72,30,2016,0.0
67,63,73,28,2000,2684166.44722
67,63,73,28,2001,0.0
67,63,73,28,2002,247477124.498
67,63,73,28,2003,5480586.43182
67,63,73,28,2004,2764554.29424
67,63,73,28,2005,2714722.38465
67,63,73,28,2006,0.0
67,63,73,28,2007,248980367.98
67,63,73,28,2008,5513877.00704
67,63,73,28,2009,2775778.80499
67,63,73,28,2010,2749695.86034
67,63,73,28,2011,0.0
67,63,73,28,2012,250500696.241
67,63,73,28,2013,5547545.93889
67,63,73,28,2014,2786608.88292
67,63,73,28,2015,2787125.56627
67,63,73,28,2016,0.0
67,63,73,29,2000,5460552.09456
67,63,73,29,2001,0.0
67,63,73,29,2002,39226676.7967
67,63,73,29,2003,502362.380425
67,63,73,29,2004,0.0
67,63,73,29,2005,5518769.35392
67,63,73,29,2006,0.0
67,63,73,29,2007,39433347.4238
67,63,73,29,2008,505009.139128
67,63,73,29,2009,0.0
67,63,73,29,2010,5585488.31422
67,63,73,29,2011,0.0
67,63,73,29,2012,39643728.2777
67,63,73,29,2013,507703.413411
67,63,73,29,2014,0.0
67,63,73,29,2015,5656982.65485
67,63,73,29,2016,0.0
67,63,73,30,2000,0.0
67,63,73,30,2001,0.0
67,63,73,30,2002,9930955.68071
67,63,73,30,2003,63111.3179626
67,63,73,30,2004,0.0
67,63,73,30,2005,0.0
67,63,73,30,2006,0.0
67,63,73,30,2007,9992022.65893
67,63,73,30,2008,63499.3991909
67,63,73,30,2009,0.0
67,63,73,30,2010,0.0
67,63,73,30,2011,0.0
67,63,73,30,2012,10053746.0227
67,63,73,30,2013,63891.6517557
67,63,73,30,2014,0.0
67,63,73,30,2015,0.0
67,63,73,30,2016,0.0
67,64,42,28,2000,0.0
67,64,42,28,2001,0.0
67,64,42,28,2002,0.0
67,64,42,28,2003,0.0
67,64,42,28,2004,567598405.807
67,64,42,28,2005,0.0
67,64,42,28,2006,0.0
67,64,42,28,2007,0.0
67,64,42,28,2008,0.0
67,64,42,28,2009,567598405.807
67,64,42,28,2010,0.0
67,64,42,28,2011,0.0
67,64,42,28,2012,0.0
67,64,42,28,2013,0.0
67,64,42,28,2014,582535205.96
67,64,42,28,2015,0.0
67,64,42,28,2016,0.0
67,64,42,29,2000,0.0
67,64,42,29,2001,0.0
67,64,42,29,2002,0.0
67,64,42,29,2003,0.0
67,64,42,29,2004,298537182.714
67,64,42,29,2005,0.0
67,64,42,29,2006,0.0
67,64,42,29,2007,0.0
67,64,42,29,2008,0.0
67,64,42,29,2009,298537182.714
67,64,42,29,2010,0.0
67,64,42,29,2011,0.0
67,64,42,29,2012,0.0
67,64,42,29,2013,0.0
67,64,42,29,2014,306393424.364
67,64,42,29,2015,0.0
67,64,42,29,2016,0.0
67,64,42,30,2000,0.0
67,64,42,30,2001,0.0
67,64,42,30,2002,0.0
67,64,42,30,2003,0.0
67,64,42,30,2004,48224719.4658
67,64,42,30,2005,0.0
67,64,42,30,2006,0.0
67,64,42,30,2007,0.0
67,64,42,30,2008,0.0
67,64,42,30,2009,48224719.4658
67,64,42,30,2010,0.0
67,64,42,30,2011,0.0
67,64,42,30,2012,0.0
67,64,42,30,2013,0.0
67,64,42,30,2014,49493791.0307
67,64,42,30,2015,0.0
67,64,42,30,2016,0.0
67,64,44,28,2000,0.0
67,64,44,28,2001,0.0
67,64,44,28,2002,440635604.509
67,64,44,28,2003,0.0
67,64,44,28,2004,0.0
67,64,44,28,2005,0.0
67,64,44,28,2006,0.0
67,64,44,28,2007,440635604.591
67,64,44,28,2008,0.0
67,64,44,28,2009,0.0
67,64,44,28,2010,0.0
67,64,44,28,2011,0.0
67,64,44,28,2012,454638856.591
67,64,44,28,2013,0.0
67,64,44,28,2014,0.0
67,64,44,28,2015,0.0
67,64,44,28,2016,0.0
67,64,44,29,2000,0.0
67,64,44,29,2001,0.0
67,64,44,29,2002,231759128.686
67,64,44,29,2003,0.0
67,64,44,29,2004,0.0
67,64,44,29,2005,0.0
67,64,44,29,2006,0.0
67,64,44,29,2007,231759128.729
67,64,44,29,2008,0.0
67,64,44,29,2009,0.0
67,64,44,29,2010,0.0
67,64,44,29,2011,0.0
67,64,44,29,2012,239124356.253
67,64,44,29,2013,0.0
67,64,44,29,2014,0.0
67,64,44,29,2015,0.0
67,64,44,29,2016,0.0
67,64,44,30,2000,0.0
67,64,44,30,2001,0.0
67,64,44,30,2002,37437611.1643
67,64,44,30,2003,0.0
67,64,44,30,2004,0.0
67,64,44,30,2005,0.0
67,64,44,30,2006,0.0
67,64,44,30,2007,37437611.1713
67,64,44,30,2008,0.0
67,64,44,30,2009,0.0
67,64,44,30,2010,0.0
67,64,44,30,2011,0.0
67,64,44,30,2012,38627365.9211
67,64,44,30,2013,0.0
67,64,44,30,2014,0.0
67,64,44,30,2015,0.0
67,64,44,30,2016,0.0
