census region,air conditioning type,technology,housing types,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,63,42,29,2003,0.0,0.0,0.0,6010896.68062,6010871.78369,6010317.51621,6007247.92095,5997437.69584,5973902.7429,5926584.65733,5842346.05992,5705474.47438,5498953.93991,5206753.02088,4817225.49552,4327356.30238,3747001.93422
66,63,42,29,2004,0.0,0.0,0.0,0.0,6011104.14943,6011079.25165,6010524.96503,6007455.26383,5997644.70012,5974108.93486,5926789.21608,5842547.71113,5705671.40141,5499143.7388,5206932.73432,4817391.76424,4327505.66304
66,63,42,29,2005,0.0,0.0,0.0,0.0,0.0,6011760.58049,6011735.67999,6011181.33285,6008111.29642,5998299.66136,5974761.32592,5927436.43969,5843185.73531,5706294.47827,5499744.2622,5207501.34739,4817917.83824
66,63,42,29,2006,0.0,0.0,0.0,0.0,0.0,0.0,6013301.89813,6013276.99124,6012722.50197,6009651.67844,5999837.52784,5976293.15755,5928956.13799,5844683.8331,5707757.47937,5501154.30718,5208836.46604
66,63,42,29,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6016307.49367,6016282.57433,6015727.80791,6012655.4495,6002836.39355,5979280.25521,5931919.57544,5847605.1492,5710610.35632,5503903.91881
66,63,42,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6021470.6927,6021445.75198,6020890.50946,6017815.51435,6007988.03168,5984411.67745,5937010.35271,5852623.56776,5715511.20587
66,63,42,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6029555.78152,6029530.80731,6028974.81927,6025895.69533,6016055.0172,5992447.00676,5944982.03579,5860481.94387
66,63,42,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6041322.29332,6041297.27037,6040740.19732,6037655.06456,6027795.18262,6004141.1018,5956583.50425
66,63,42,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6057397.22499,6057372.13546,6056813.58014,6053720.23837,6043834.12095,6020117.10065
66,63,42,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078093.19954,6078068.02429,6077507.56058,6074403.64996,6064483.75519
66,63,42,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6103185.39097,6103160.11179,6102597.33433,6099480.60983
66,63,42,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6131713.64717,6131688.24983,6131122.84175
66,63,42,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161918.11262,6161892.59017
66,63,42,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6191415.20451
66,63,42,30,1999,21391214.4388,19806686.6006,18222304.873,16638732.3224,15057745.8484,13482963.4309,11920654.5491,10380551.831,8876529.87539,7426948.86412,6054395.03081,4784524.67335,3643788.89097,2656040.50967,1838422.36183,1197429.3041,726408.297933
66,63,42,30,2000,1583835.02654,1583828.46635,1583682.42021,1582873.60037,1580288.66522,1574087.34704,1561619.31685,1539422.95443,1503358.11705,1448941.20164,1371948.0216,1269309.86772,1140232.28949,987312.413314,817257.271165,640710.139062,470813.109012
66,63,42,30,2001,0.0,1584527.83531,1584521.27225,1584375.16223,1583565.98859,1580979.92272,1574775.89194,1562302.40792,1540096.33626,1504015.72322,1449575.0045,1372548.14573,1269865.09538,1140731.05541,987744.288281,817614.75979,640990.401588
66,63,42,30,2002,0.0,0.0,1584528.23531,1584521.67225,1584375.56219,1583566.38835,1580980.32182,1574776.28947,1562302.8023,1540096.72504,1504016.1029,1449575.37044,1372548.49222,1269865.41594,1140731.34338,987744.537628,817614.966189
66,63,42,30,2003,0.0,0.0,0.0,1584538.18231,1584531.61921,1584385.50823,1583576.32931,1580990.24656,1574786.17526,1562312.60979,1540106.39312,1504025.54448,1449584.47026,1372557.10851,1269873.38762,1140738.50441,987750.738275
66,63,42,30,2004,0.0,0.0,0.0,0.0,1584593.44007,1584586.87674,1584440.76067,1583631.55353,1581045.38059,1574841.09294,1562367.09247,1540160.10141,1504077.99451,1449635.02177,1372604.97383,1269917.67205,1140778.2855
66,63,42,30,2005,0.0,0.0,0.0,0.0,0.0,1584767.84204,1584761.27799,1584615.14583,1583805.84963,1581219.39205,1575014.42155,1562539.04819,1540329.613,1504243.53487,1449794.57008,1372756.04413,1270057.44048
66,63,42,30,2006,0.0,0.0,0.0,0.0,0.0,0.0,1585176.88378,1585170.31803,1585024.14816,1584214.64307,1581627.51791,1575420.94585,1562942.35249,1540727.18486,1504631.79262,1450168.77409,1373110.36386
66,63,42,30,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585974.05841,1585967.48936,1585821.24598,1585011.3338,1582422.90759,1576213.21429,1563728.34553,1541502.00604,1505388.46167,1450898.05407
66,63,42,30,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587343.04277,1587336.46805,1587190.09843,1586379.48715,1583788.82665,1577573.77326,1565078.12778,1542832.60292,1506687.88598
66,63,42,30,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589486.29636,1589479.71276,1589333.14552,1588521.43973,1585927.28129,1579703.83624,1567191.31896,1544915.75787
66,63,42,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592604.97149,1592598.37498,1592451.52016,1591638.22175,1589038.97341,1582803.31755,1570266.2499
66,63,42,30,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596865.03376,1596858.4196,1596711.17195,1595895.69806,1593289.49697,1587037.16135
66,63,42,30,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602349.08508,1602342.4482,1602194.69488,1601376.42043,1598761.26897
66,63,42,30,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608997.31722,1608990.65281,1608842.28645,1608020.61694
66,63,42,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616555.19557,1616548.49986,1616399.43658
66,63,42,30,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624556.53025,1624549.80139
66,63,42,30,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632370.18265
66,63,44,28,1999,6031515.74394,5584738.65094,5138002.75562,4691495.01769,4245716.45583,3801687.20393,3361175.01869,2926924.13414,2502846.66391,2094119.48684,1707111.06903,1349055.5189,1027411.04889,748903.256356,518365.773536,337629.905055,204819.74495
66,63,44,28,2000,446778.944208,446777.093665,446735.895978,446507.738583,445778.562513,444029.252554,440512.185894,434250.88519,424077.470852,408727.177668,387008.418382,358055.550654,321644.470487,278507.792941,230537.483159,180735.868747,132810.1603
66,63,44,28,2001,0.0,446778.944208,446777.093665,446735.895978,446507.738583,445778.562513,444029.252554,440512.185894,434250.88519,424077.470852,408727.177668,387008.418382,358055.550654,321644.470487,278507.792941,230537.483159,180735.868747
66,63,44,28,2002,0.0,0.0,446779.075177,446777.224634,446736.026934,446507.869472,445778.693189,444029.382717,440512.315026,434251.012487,424077.595166,408727.297483,387008.53183,358055.655614,321644.564774,278507.874583,230537.550739
66,63,44,28,2003,0.0,0.0,0.0,446781.980573,446780.130017,446738.93205,446510.773104,445781.592079,444032.270232,440515.179669,434253.836413,424080.352935,408729.955428,387011.048539,358057.984044,321646.656423,278509.685714
66,63,44,28,2004,0.0,0.0,0.0,0.0,446797.883094,446796.032473,446754.83304,446526.665973,445797.458994,444048.074882,440530.859133,434269.293015,424095.447427,408744.503546,387024.823605,358070.72857,321658.104944
66,63,44,28,2005,0.0,0.0,0.0,0.0,0.0,446847.830297,446845.979469,446804.77543,446576.582857,445847.29436,444097.714686,440580.10575,434317.839656,424142.856741,408790.19679,387068.088823,358110.757031
66,63,44,28,2006,0.0,0.0,0.0,0.0,0.0,0.0,446964.718126,446962.866814,446921.651997,446693.399732,445963.920466,444213.883131,440695.354049,434431.449851,424253.805333,408897.129387,387169.339283
66,63,44,28,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447192.258432,447190.406177,447149.170378,446920.801915,446190.951286,444440.023044,440919.702753,434652.609734,424469.783993,409105.290286
66,63,44,28,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447582.760376,447580.906504,447539.634697,447311.066815,446580.578859,444828.121653,441304.72731,435032.161674,424840.443978
66,63,44,28,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448193.875858,448192.019454,448150.691296,447921.811335,447190.325993,445435.476037,441907.270962,435626.140961
66,63,44,28,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449082.862296,449081.00221,449039.592078,448810.258137,448077.321904,446318.991226,442783.788005
66,63,44,28,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450296.921246,450295.056131,450253.53405,450023.580123,449288.662457,447525.578276
66,63,44,28,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451859.478066,451857.60648,451815.940314,451585.188434,450847.72056
66,63,44,28,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453753.396434,453751.517003,453709.676198,453477.957147
66,63,44,28,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455906.138755,455904.250408,455862.211098
66,63,44,28,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458185.012846,458183.11506
66,63,44,28,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460410.514759
66,63,44,29,1999,2591431.6179,2399474.51556,2207535.11373,2015693.73939,1824165.65444,1633389.15786,1444123.76366,1257548.52783,1075344.28408,899735.270577,733457.689138,579619.663515,441425.603397,321765.151524,222715.070673,145062.178108,88000.4936681
66,63,44,29,2000,191831.106227,191830.311669,191812.622836,191714.660105,191401.577643,190650.485701,189140.381439,186451.999956,182083.894986,175493.020997,166167.752486,153736.413193,138102.780771,119581.414266,98984.6567176,77601.601611,57023.9943014
66,63,44,29,2001,0.0,191957.101823,191956.306743,191938.606293,191840.57922,191527.291123,190775.705861,189264.609754,186574.46253,182203.488568,175608.28566,166276.892268,153837.388011,138193.487344,119659.955916,99049.6703179,77652.5707175
66,63,44,29,2002,0.0,0.0,191957.146402,191956.351322,191938.650867,191840.623771,191527.335602,190775.750165,189264.653708,186574.505859,182203.530881,175608.326443,166276.930883,153837.423737,138193.519438,119659.983705,99049.6933206
66,63,44,29,2003,0.0,0.0,0.0,191958.329947,191957.534862,191939.834298,191841.806598,191528.516497,190776.926426,189265.820652,186575.656216,182204.654289,175609.409186,166277.956092,153838.372248,138194.371494,119660.721489
66,63,44,29,2004,0.0,0.0,0.0,0.0,191964.955476,191964.160363,191946.459189,191848.428105,191535.12719,190783.511178,189272.353247,186582.095959,182210.943165,175615.470424,166283.695251,153843.682049,138199.141335
66,63,44,29,2005,0.0,0.0,0.0,0.0,0.0,191985.918639,191985.12344,191967.420332,191869.378543,191556.043415,190804.345324,189293.02237,186602.471298,182230.84116,175634.648174,166301.853942,153860.482253
66,63,44,29,2006,0.0,0.0,0.0,0.0,0.0,0.0,192035.140706,192034.345303,192016.637657,191918.570731,191605.155269,190853.264455,189341.554022,186650.313137,182277.562184,175679.678041,166344.491033
66,63,44,29,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192131.124572,192130.328771,192112.612274,192014.496332,191700.924218,190948.65759,189436.191568,186743.605534,182368.668973,175767.487046
66,63,44,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192296.011629,192295.215145,192277.483444,192179.283299,191865.442076,191112.529853,189598.765831,186903.869018,182525.177884
66,63,44,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192554.209404,192553.411851,192535.656341,192437.324341,192123.061721,191369.138555,189853.341987,187154.82671
66,63,44,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192929.973632,192929.174523,192911.384363,192812.860472,192497.984577,191742.59015,190223.835547
66,63,44,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193443.327496,193442.526261,193424.688765,193325.902718,193010.188992,192252.784589
66,63,44,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194104.254629,194103.450656,194085.552216,193986.428652,193669.636244
66,63,44,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194905.575201,194904.767909,194886.795578,194787.262803
66,63,44,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195816.626697,195815.815632,195797.759292
66,63,44,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196781.208032,196780.392971
66,63,44,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197723.199352
66,63,44,30,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,1999,2419252.09669,2240087.74191,2061213.24234,1883145.83232,1706670.4551,1532827.23773,1362883.57197,1198288.47733,1040608.20707,891444.191522,752337.111188,624663.779444,509536.07635,407712.805612,319535.476404,244897.265813,183250.776855
66,63,45,28,2000,179203.860724,179164.333106,178874.477936,178067.388487,176475.35587,173843.196349,169943.645206,164595.074726,157680.251192,149163.997504,139107.063508,127673.316302,115127.689168,101823.258422,88177.3185435,74638.2015625,61646.4815024
66,63,45,28,2001,0.0,179203.860719,179164.333101,178874.477931,178067.388482,176475.355865,173843.196344,169943.645202,164595.074721,157680.251188,149163.9975,139107.063505,127673.316299,115127.689165,101823.258419,88177.3185411,74638.2015605
66,63,45,28,2002,0.0,0.0,179206.658182,179167.129947,178877.270251,178070.168203,176478.110734,173845.910124,169946.298107,164597.644133,157682.712656,149166.326025,139109.235036,127675.309343,115129.486366,101824.847932,88178.6950333
66,63,45,28,2003,0.0,0.0,0.0,179226.952099,179187.419388,178897.526868,178090.333421,176498.095662,173865.596974,169965.543353,164616.283681,157700.569135,149183.218082,139124.988197,127689.767691,115142.523986,101836.378893
66,63,45,28,2004,0.0,0.0,0.0,0.0,179282.124869,179242.579988,178952.598228,178145.156297,176552.428388,173919.119317,170017.865114,164666.958739,157749.115278,149229.142265,139167.81608,127729.075385,115177.969168
66,63,45,28,2005,0.0,0.0,0.0,0.0,0.0,179386.983128,179347.415118,179057.263754,178249.349568,176655.690106,174020.84087,170117.304907,164763.268902,157841.379343,149316.423181,139249.212343,127803.781374
66,63,45,28,2006,0.0,0.0,0.0,0.0,0.0,0.0,179550.755636,179511.151503,179220.735243,178412.083466,176816.969063,174179.714324,170272.614603,164913.690596,157985.481653,149452.742577,139376.340813
66,63,45,28,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179777.924768,179738.270527,179447.48683,178637.81194,177040.679385,174400.087969,170488.044952,165122.340789,158185.366218,149641.831448
66,63,45,28,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180071.228557,180031.50962,179740.251516,178929.255659,177329.517417,174684.617933,170766.192503,165391.73431,158443.442215
66,63,45,28,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180432.765003,180392.966321,180101.123447,179288.499319,177685.549216,175035.339459,171109.046844,165723.798129
66,63,45,28,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180862.260507,180822.36709,180529.829523,179715.271056,178108.505349,175451.98713,171516.348513
66,63,45,28,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181356.880815,181316.878298,181023.540702,180206.754588,178595.594715,175931.811476
66,63,45,28,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181908.231049,181868.106919,181573.877536,180754.608278,179138.550254
66,63,45,28,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182501.064549,182460.809655,182165.621387,181343.682155
66,63,45,28,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183115.554256,183075.163822,182778.981642
66,63,45,28,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183729.709232,183689.183332
66,63,45,28,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184322.306655
66,63,45,29,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
